subset,xpos,ypos,subset2,xpos2,ypos2
"TRAIN",0.46330952121048596,0.5918764352626898,"TRAIN",0.5059055222746782,0.3080926638941581
"TRAIN",0.9115523456747994,0.6194493453439728,"TRAIN",0.9252696976380967,0.6006451577489065
"TRAIN",0.5720232691247684,0.47489268600719303,"TRAIN",0.596893203921303,0.027361448336521266
"TRAIN",0.7853582069697282,0.23479244754078232,"TRAIN",0.7475927266470125,0.8420596421541279
"TRAIN",0.2966759533322704,0.7550876600682632,"TRAIN",0.4898621995321157,0.3438439949133434
"TRAIN",0.5628134231386668,0.4840463893519149,"TRAIN",0.5739855111202062,0.8548890648903902
"TRAIN",0.6793589765766751,0.24265617453206295,"TRAIN",0.3842476596788589,0.6086688751191716
"TRAIN",0.22789714368616804,0.6530600658137007,"TRAIN",0.7224503053629913,0.622009212440184
"TRAIN",0.5993335358769469,0.5784825822177639,"TRAIN",0.5694909638434754,0.2614995137326774
"TRAIN",0.5971065465118536,0.5427214414621364,"TRAIN",0.5201732849110647,0.6339050412204613
"TRAIN",0.6559960211846506,0.28541341925422936,"TRAIN",0.6885900556303448,0.16659813696827813
"TRAIN",0.5588335935764,0.4855068071864138,"TRAIN",0.6835348369830053,0.6380914510457705
"TRAIN",0.20100622677643326,0.7328130089982537,"TRAIN",0.5456781244941075,0.37533750013712674
"TRAIN",0.005380503544751725,0.5719865450603298,"TRAIN",0.7460069014693165,0.778913590284675
"TRAIN",0.6774423126882544,0.26980906699003004,"TRAIN",0.5539301400823258,0.27412081831967017
"TRAIN",0.5322733218539037,0.844554341986518,"TRAIN",0.7262173373969569,0.8413934882532308
"TRAIN",0.8346360923012326,0.22847968168579158,"TRAIN",0.4933346601969164,0.35266531599184936
"TRAIN",0.6466173395875746,0.7294964776957858,"TRAIN",0.409523658790931,0.7348155143102992
"TRAIN",0.4823056399768875,0.40735151564052985,"TRAIN",0.623241858622199,0.8273221196471041
"TRAIN",0.3301106049326351,0.7016289853120445,"TRAIN",0.63570775413644,0.8282268813154071
"TRAIN",0.27478763909586473,0.5773902365676956,"TRAIN",0.8064666374065996,0.5121585667713751
"TRAIN",0.652180145942765,0.8315672372665106,"TRAIN",0.8382596160581799,0.470538134167539
"TRAIN",0.2872945577191386,0.6040114572103397,"TRAIN",0.4915731575697896,0.5635110007928033
"TRAIN",0.27609956118595425,0.22544094091491218,"TRAIN",0.5498735362385846,0.7675142178155056
"TRAIN",0.5362091955267668,0.49293259813062207,"TRAIN",0.7047418613902279,0.338047400735899
"TRAIN",0.3616685343501973,0.10185630860100142,"TRAIN",0.4731242524928868,0.7651102700577966
"TRAIN",0.2808720034286339,0.5928175314594768,"TRAIN",0.3692792423956509,0.03871823112852518
"TRAIN",0.6377035463762678,0.2715522468502308,"TRAIN",0.5239845405349568,0.7423771972794811
"TRAIN",0.7759362027516277,0.49334050024108844,"TRAIN",0.4940471128099768,0.5802701085133647
"TRAIN",0.6071075300793778,0.5828256374742946,"TRAIN",0.5542551829636094,0.3543875501445438
"TRAIN",0.3566367673567316,0.290274451961564,"TRAIN",0.5312087417717013,0.32167460241376333
"TRAIN",0.20170544073907176,0.7700265066454423,"TRAIN",0.7099714317140963,0.8392692281862489
"TRAIN",0.6594513659036967,0.7028653750494516,"TRAIN",0.6672207581769638,0.1629072420138049
"TRAIN",0.505504902339535,0.6897332390331926,"TRAIN",0.9056526691197744,0.35124499311700197
"TRAIN",0.6753629044293055,0.2521329534484325,"TRAIN",0.6394215948397661,0.2972709881364327
"TRAIN",0.5658899471422675,0.8250050721063392,"TRAIN",0.5006901393109565,0.42711104363578956
"TRAIN",0.8799602880111717,0.5199153902470692,"TRAIN",0.48923188806926177,0.8149350583803892
"TRAIN",0.8095312135278173,0.49561442646507003,"TRAIN",0.5840492013963863,0.013636937955308626
"TRAIN",0.2353418033611307,0.6229817692820342,"TRAIN",0.42607495585505706,0.7245300874658676
"TRAIN",0.6632163198668658,0.6712597137968439,"TRAIN",0.4134296927477661,0.7143528512823252
"TRAIN",0.33190419757949097,0.7429884151874424,"TRAIN",0.7776042727644651,0.530917457231658
"TRAIN",0.4730107228915068,0.45980906179609216,"TRAIN",0.6341201484391142,0.3049238028020362
"TRAIN",0.2937245379618273,0.7548870379011247,"TRAIN",0.5385166868552195,0.631481305058872
"TRAIN",0.32914483949000317,0.3267438637173185,"TRAIN",0.8300485797133754,0.2536945879587943
"TRAIN",0.9074312629939899,0.615124199608112,"TRAIN",0.7350639238070553,0.16862830263847478
"TRAIN",0.5672756608814362,0.4766694998448676,"TRAIN",0.5659326518219271,0.19587215340402725
"TRAIN",0.30882126229552936,0.2017865445481028,"TRAIN",0.57204674028376,0.26694269679373783
"TRAIN",0.46677782372852505,0.5891023513159347,"TRAIN",0.8277093300196434,0.24870143399798644
"TRAIN",0.3447510881026911,0.3112558914341999,"TRAIN",0.5692240646681296,0.8365241452353309
"TRAIN",0.5720242681284242,0.9567525237358699,"TRAIN",0.538685824108249,0.6406946235896849
"TRAIN",0.4460648175040142,0.5748597712101867,"TRAIN",0.4502873662520911,0.7861458911173029
"TRAIN",0.796221729471313,0.48888009914581587,"TRAIN",0.647803892501713,0.28524591855271253
"TRAIN",0.32656403441313214,0.694758475005534,"TRAIN",0.7792752050568579,0.526277396800921
"TRAIN",0.32375272781522,0.7639878362869554,"TRAIN",0.5874411522728922,0.5750704932036574
"TRAIN",0.028815024578103032,0.5035941242981025,"TRAIN",0.4987284129733824,0.3888230990191132
"TRAIN",0.3803938638553478,0.6420918715535743,"TRAIN",0.7563600556637851,0.23144077244004496
"TRAIN",0.28228922646168914,0.23298386002474997,"TRAIN",0.6736610495471561,0.24106459270469033
"TRAIN",0.1505048047055237,0.4811938619373348,"TRAIN",0.4983074253204358,0.5709892042656513
"TRAIN",0.6400900458827178,0.809820715315155,"TRAIN",0.6772409541327271,0.21215328383659632
"TRAIN",0.20342113475170376,0.7192107470161505,"TRAIN",0.5449730922765177,0.2767360802990728
"TRAIN",0.6517035441108652,0.7771006513256347,"TRAIN",0.6790695450978439,0.15180057432767624
"TRAIN",0.3674874798285962,0.8910099875994837,"TRAIN",0.48815435100978743,0.3765147536843735
"TRAIN",0.535527273796848,0.5088435136473208,"TRAIN",0.5509009895274358,0.7622719363269159
"TRAIN",0.4039308953146993,0.9263848797516947,"TRAIN",0.8267445772161224,0.42960039558892654
"TRAIN",0.6549261549193732,0.3102799784319402,"TRAIN",0.3906577286832694,0.5719748046930103
"TRAIN",0.5313082593696012,0.8909090279036533,"TRAIN",0.6932696723304987,0.6291341885900568
"TRAIN",0.10685282787895106,0.4944405772749111,"TRAIN",0.5723942299412651,0.19825092885128304
"TRAIN",0.4915727495078937,0.6271360733151768,"TRAIN",0.4959678792332455,0.5769442934197254
"TRAIN",0.3181897893710923,0.273277679785499,"TRAIN",0.7771176055847477,0.2549340302211728
"TRAIN",0.13458588938505306,0.48742578045595486,"TRAIN",0.5978628565179107,0.10297896147566521
"TRAIN",0.052652380126887666,0.6294906668600537,"TRAIN",0.6086779428331766,0.6203718288282812
"TRAIN",0.36509633835282995,0.6482817879934808,"TRAIN",0.4003207057789889,0.6904223316896199
"TRAIN",0.9591721667574287,0.4695536618194215,"TRAIN",0.5224659465843204,0.4336074352954933
"TRAIN",0.674555434772508,0.2629325194446256,"TRAIN",0.5330519811550368,0.29180146514726263
"TRAIN",0.5635771177146096,0.8643662232229479,"TRAIN",0.799543228973362,0.49392055547512365
"TRAIN",0.06326899521321455,0.6188687994080756,"TRAIN",0.6432951706196663,0.2936169150680983
"TRAIN",0.6405378949492743,0.2672056292734339,"TRAIN",0.6832947449316065,0.6192677449415106
"TRAIN",0.2740894318863656,0.1412051705220192,"TRAIN",0.4910681602599391,0.8265409103879713
"TRAIN",0.10614810207244407,0.674787097658008,"TRAIN",0.770206829694395,0.4895276585615316
"TRAIN",0.3238551739859477,0.2422558433549939,"TRAIN",0.5392340448413109,0.8285065889850745
"TRAIN",0.5533823231802664,0.830388277567804,"TRAIN",0.7309769953796756,0.5582093830020158
"TRAIN",0.34295641072708205,0.32241862347450767,"TRAIN",0.5022493278157181,0.41268277901074485
"TRAIN",0.42603208057552594,0.4066339958282125,"TRAIN",0.5322951123911925,0.3210561169837114
"TRAIN",0.398256756060927,0.8919027662073844,"TRAIN",0.5055871401773075,0.4440018639881086
"TRAIN",0.23217667286809357,0.48390885908882947,"TRAIN",0.5480650608597845,0.2296460136039693
"TRAIN",0.031964092388400644,0.4921941820909536,"TRAIN",0.4813918648062284,0.7954800535115535
"TRAIN",0.8645184513902469,0.8027846161286766,"TRAIN",0.6506531928739518,0.27771895204937525
"TRAIN",0.311847178278592,0.7496406530280371,"TRAIN",0.7887368809597555,0.48890972086122825
"TRAIN",0.3191775066221072,0.723628912251789,"TRAIN",0.5554658340235548,0.27212854084885624
"TRAIN",0.6384425190494263,0.8293784685215362,"TRAIN",0.9403223211903202,0.33938815749837625
"TRAIN",0.4227707415305284,0.4131574875235884,"TRAIN",0.913166712144249,0.3062109702505803
"TRAIN",0.5970361155609463,0.5374017598923403,"TRAIN",0.5150369051750768,0.32146659207767264
"TRAIN",0.9804907728618628,0.6755813858707168,"TRAIN",0.5791930150656228,0.8505903421930506
"TRAIN",0.22389421456547942,0.8611864356433065,"TRAIN",0.6982176054792509,0.16353245940965638
"TRAIN",0.1829601786166618,0.541378375844223,"TRAIN",0.9127557209040151,0.3596923761212584
"TRAIN",0.2278767901489699,0.6674685032986462,"TRAIN",0.37401944017004585,0.650225511311979
"TRAIN",0.7272519677271919,0.24224075344223894,"TRAIN",0.8101152812468756,0.43651123924069635
"TRAIN",0.956704156924445,0.36013732637250306,"TRAIN",0.6131638636602192,0.5842654865288363
"TRAIN",0.3348798273578758,0.5442817293308861,"TRAIN",0.6867562317769945,0.6218737826679567
"TRAIN",0.8666215634756071,0.2337792439686815,"TRAIN",0.6145838411397138,0.46528158236225237
"TRAIN",0.8223117820221413,0.25159380930947345,"TRAIN",0.2439625087864674,0.1357951370073695
"TRAIN",0.23819873852460915,0.4283185624901225,"TRAIN",0.3192928385397118,0.06977513041964867
"TRAIN",0.6639671856696008,0.6718706860701588,"TRAIN",0.7743238390579195,0.25673423160177944
"TRAIN",0.19072146728122302,0.8461151563870144,"TRAIN",0.48948392793955,0.5650159872040003
"TRAIN",0.8927908712366597,0.7866687456437964,"TRAIN",0.3788114936875414,0.6025049225777719
"TRAIN",0.28479150927148206,0.5889646084569088,"TRAIN",0.633455764096984,0.8279945744955843
"TRAIN",0.25082119617095844,0.5958441047619433,"TRAIN",0.5502889338490674,0.009547953040650592
"TRAIN",0.09309266756163853,0.7433631396668422,"TRAIN",0.4966292987681743,0.5971956883205521
"TRAIN",0.4589191343051191,0.4550449544821863,"TRAIN",0.5529001207548409,0.274574098958408
"TRAIN",0.8698614689592341,0.24523123009988118,"TRAIN",0.6032740507341883,0.5608340043372213
"TRAIN",0.3570841085924751,0.3560287792950507,"TRAIN",0.48655185787761296,0.5622536038255691
"TRAIN",0.4093182261993651,0.8807535906436142,"TRAIN",0.7442327281331608,0.8346929855950654
"TRAIN",0.6107882955105187,0.5402745190644183,"TRAIN",0.3752389629440598,0.5687376298049718
"TRAIN",0.4119357417467171,0.5519245239314229,"TRAIN",0.6841717021682514,0.5875939781219228
"TRAIN",0.8153560215302948,0.21556049907668418,"TRAIN",0.3901137912977617,0.6300580881544595
"TRAIN",0.9702574081427864,0.4845353920885684,"TRAIN",0.8232627434162068,0.4562938151016883
"TRAIN",0.3635501586130949,0.8835786458420298,"TRAIN",0.8010333733673641,0.2604914856601484
"TRAIN",0.4397278134869904,0.43021342133442364,"TRAIN",0.6704516951019595,0.15697603668026427
"TRAIN",0.48949029493928575,0.7150229219842263,"TRAIN",0.535826143648783,0.8301595542863226
"TRAIN",0.19700424520665588,0.5276196405904918,"TRAIN",0.6171429435036332,0.46339444087648235
"TRAIN",0.5756609612274382,0.5233644875782077,"TRAIN",0.5020300576046233,0.3309191264559881
"TRAIN",0.23599812033821893,0.6208622395836646,"TRAIN",0.6423401413073387,0.2931920891454204
"TRAIN",0.8488947215984667,0.5166561976824896,"TRAIN",0.6911602333626603,0.3415908678982281
"TRAIN",0.8121969045300148,0.5417385855424521,"TRAIN",0.5998908685740025,0.46656409429613016
"TRAIN",0.3521488213109234,0.964477569776274,"TRAIN",0.672797381546844,0.2168400420347687
