subset,xpos,ypos
"TRAIN",0.6146849811459923,0.3733419903635153
"TRAIN",0.3213531845951861,0.05147633382821776
"TRAIN",0.66703141347682,0.9386585362202995
"TRAIN",0.7964172615367715,0.6346276110821738
"TRAIN",0.10707080285928694,0.2822696088087655
"TRAIN",0.7698585361474207,0.7010303818879591
"TRAIN",0.6048668585564285,0.4175480538635886
"TRAIN",0.5387548918687434,0.40436364421196325
"TRAIN",0.6405896323141419,0.8591049823568095
"TRAIN",0.6216298437179246,0.8616519572776027
"TRAIN",0.11851084172861209,0.19191123793287357
"TRAIN",0.8125827719689782,0.6332780545128368
"TRAIN",0.6572354667539462,0.04443392195290807
"TRAIN",0.07625173958916859,0.7040696369589055
"TRAIN",0.14007322354222618,0.7287449749093338
"TRAIN",0.6907343486447234,0.8373747383230647
"TRAIN",0.6913512481531914,0.8371609236906581
"TRAIN",0.3447863151566975,0.5612740503238125
"TRAIN",0.07599113837009858,0.7019275867778403
"TRAIN",0.12262826776291719,0.1794967612888948
"TRAIN",0.05519377540523035,0.3904349348083401
"TRAIN",0.11794052677624306,0.6867186548434118
"TRAIN",0.026281683716960047,0.4328957833535559
"TRAIN",0.3475992405668118,0.04515473183786628
"TRAIN",0.7789576269825753,0.3445956810416324
"TRAIN",0.02377870114270131,0.4569157036118703
"TRAIN",0.7847058981184705,0.5722771696987641
"TRAIN",0.7583225399918246,0.43506581665518906
"TRAIN",0.7382518817586469,0.39609250145473257
"TRAIN",0.22937012970211584,0.7848864608012444
"TRAIN",0.8353578100529082,0.6242542470204406
"TRAIN",0.8361864306964377,0.43299012136608006
"TRAIN",0.6386532164027543,0.03336706272652895
"TRAIN",0.833674627559104,0.4765330383004068
"TRAIN",0.019007241382315132,0.4050517874381655
"TRAIN",0.7807251390793792,0.5745591010322523
"TRAIN",0.27948274039456245,0.5728016018287507
"TRAIN",0.024200486118042264,0.44420075690638644
"TRAIN",0.5999681056778093,0.4316215952250835
"TRAIN",0.5579158709693393,7.722933319033176E-4
"TRAIN",0.12203659902027625,0.1926642503494827
"TRAIN",0.8058034249520112,0.1668538087604809
"TRAIN",0.5275228568964979,0.4339391405991512
"TRAIN",0.7463769198246133,0.3787424332609904
"TRAIN",0.6700076910828706,0.7547276226721238
"TRAIN",0.6182160974454689,0.3780257124371723
"TRAIN",0.09941177432232834,0.2409306488455717
"TRAIN",0.745940893898615,0.3487750113343858
"TRAIN",0.032095289980262676,0.44576432338855515
"TRAIN",0.6914123189468804,0.7387381736565675
"TRAIN",0.6664519964333316,0.425285903756913
"TRAIN",0.15499058197731286,0.7518012997010273
"TRAIN",0.6744740580256232,0.3494793330130461
"TRAIN",0.02560803534313022,0.4519335751645598
"TRAIN",0.7917802403053007,0.46810745023595474
"TRAIN",0.6192569629526401,0.8312870465853949
"TRAIN",0.6841643760102973,0.7341497173937188
"TRAIN",0.639144203553573,0.8762219062662258
"TRAIN",0.7272253711607757,0.34666682261138376
"TRAIN",0.6937872679193043,0.7894741811054728
"TRAIN",0.8679387858421506,0.5125712166919726
"TRAIN",0.06104686479075638,0.5546440248202549
"TRAIN",0.22701700098542504,0.09279707825449157
"TRAIN",0.6146836306008966,0.030637302829840674
"TRAIN",0.09485802234581042,0.28613434749824856
"TRAIN",0.6700203100267388,0.7565400731715655
"TRAIN",0.6398317668207614,0.8615363989311352
"TRAIN",0.8142040673151272,0.5587408211731425
"TRAIN",0.7680540057945839,0.6903646876183259
"TRAIN",0.6498042743393622,0.37232142461591655
"TRAIN",0.321634725391845,0.5207219238524019
"TRAIN",0.2983192851839071,0.5670076774235056
"TRAIN",0.7876423864041586,0.7540274763185466
"TRAIN",0.7201111104115189,0.7507084034202081
"TRAIN",0.21431864811499762,0.519675224965876
"TRAIN",0.7971694044102542,0.4698068536720253
"TRAIN",0.7125029384917223,0.07300812864254735
"TRAIN",0.09900389390724734,0.22820701721719172
"TRAIN",0.2616877426417379,0.5659597760667109
"TRAIN",0.8333758097844304,0.49595434721431275
"TRAIN",0.03660253154641657,0.3605437342165426
"TRAIN",0.15189859454844007,0.16156074862176711
"TRAIN",0.18918915531319114,0.75117648657978
"TRAIN",0.647281356426862,0.8692874748699133
"TRAIN",0.338419252882442,0.04143955670694205
"TRAIN",0.5927540027868263,0.4093552328143554
"TRAIN",0.17061097048841822,0.8469807192343706
"TRAIN",0.5617320147831506,0.010844328703949191
"TRAIN",0.10010609250434721,0.7537264569308336
"TRAIN",0.19973894009819398,0.8424379386319412
"TRAIN",0.031773151463292404,0.6285481299665843
"TRAIN",0.7775159282074915,0.41721579372228645
"TRAIN",0.8085130599697454,0.5225747005721557
"TRAIN",0.8025960510584087,0.5632123616162938
"TRAIN",0.7807052550025404,0.4423397410452449
"TRAIN",0.7781278049658659,0.40952804039057217
"TRAIN",0.6124504363849955,0.030800775742571673
"TRAIN",0.8420957510413405,0.6280907451351486
"TRAIN",0.8681658324057802,0.5204265418630365
"TRAIN",0.27282503392491075,0.07066731909176999
"TRAIN",0.11454410449717861,0.6846470841612425
"TRAIN",0.6447062489434127,0.8521254282122134
"TRAIN",0.029467509283547022,0.5017210624819037
"TRAIN",0.12335206904561619,0.7791632317378282
"TRAIN",0.726118399690408,0.7433842136652615
"TRAIN",0.6505842142742142,0.821928750318613
"TRAIN",0.7437242617746027,0.7421852115828218
"TRAIN",0.8363425032229806,0.44054206762512
"TRAIN",0.2081737297649679,0.7954033083225394
"TRAIN",0.25900299578011476,0.5486555525313006
"TRAIN",0.17934680089480493,0.5320685158637205
"TRAIN",0.7765924205034721,0.4603146575734073
"TRAIN",0.11709832796016911,0.25254381656873703
"TRAIN",0.18734775210500831,0.8438582070473424
"TRAIN",0.20173160228222758,0.5589505254063953
"TRAIN",0.09917729597700387,0.28461642443931257
"TRAIN",0.049331233845478606,0.4030583133338121
"TRAIN",0.10032085237052885,0.24772450931769968
"TRAIN",0.18451694823875453,0.1355817442881348
"TRAIN",0.6953263213952131,0.7748439453002672
"TRAIN",0.8320254327542587,0.6255674493315392
"TRAIN",0.8270155064661007,0.6212316586393964
"TRAIN",0.11820347658055891,0.7905976224319617
"TRAIN",0.06775691348842627,0.58936512484795
"TRAIN",0.04629372689371636,0.501786047938241
"TRAIN",0.5409036058624128,0.44977752793726816
"TRAIN",0.05650812937421179,0.6047759558062075
"TRAIN",0.06675346107275948,0.36627204185807916
"TRAIN",0.01828097287938063,0.4052943682863842
"TRAIN",0.6900632589272104,0.33057685505617473
"TRAIN",0.2485244101459985,0.5184040696103847
"TRAIN",0.8459675704151515,0.4451990986429184
"TRAIN",0.6115165313019515,0.42948985267350137
"TRAIN",0.10304953818692514,0.6918462552574416
"TRAIN",0.7935853769623638,0.561849424778991
"TRAIN",0.04994196558461217,0.39178793323386507
"TRAIN",0.04717190073049343,0.6404438584067
"TRAIN",0.7972205255295106,0.3647689775826009
"TRAIN",0.28069790337303296,0.07789325792858931
"TRAIN",0.6250292820947776,0.3530610066153056
"TRAIN",0.22818785458063434,0.09239048420790141
"TRAIN",0.7445846624933198,0.4161546607269139
"TRAIN",0.6161483491149852,0.448333776587423
"TRAIN",0.7144177567044259,0.7809492762169351
"TRAIN",0.15734395527156086,0.7659113341922492
"TRAIN",0.7998872802266541,0.727156293347161
"TRAIN",0.7556915260508997,0.6558729250919748
"TRAIN",0.7150236151631182,0.7311132783150683
"TRAIN",0.5743298490252294,0.47603844872680884
"TRAIN",0.7027377518907213,0.3941811423632161
"TRAIN",0.31146110199076327,0.5317058616646863
"TRAIN",0.11455995349344028,0.7390544743922565
"TRAIN",0.08396114161896812,0.3699824562350711
"TRAIN",0.6692276224892049,0.37184593171689
"TRAIN",0.7495794262288643,0.4305686317426507
"TRAIN",0.2370135978815165,0.5180628454582846
"TRAIN",0.8586100405133945,0.5326187695096227
"TRAIN",0.595837727701193,0.44688083558933495
"TRAIN",0.7321367958529262,0.9159018289250527
"TRAIN",0.17427209300959212,0.7858451879970942
"TRAIN",0.8211048820295033,0.4493409735320448
"TRAIN",0.6568356429251772,0.36858921668398714
"TRAIN",0.6892698373890109,0.7659173958258906
"TRAIN",0.29131597190242603,0.5196308024772887
"TRAIN",0.7726206108902411,0.3662023558624801
"TRAIN",0.8529600126943703,0.544884687417908
"TRAIN",0.8005322264683642,0.7187484608568729
"TRAIN",0.68394832891126,0.8197311355704356
"TRAIN",0.8491154455645173,0.442082424239452
"TRAIN",0.08261973033097736,0.7244393411189689
"TRAIN",0.763979334735057,0.7268203556384998
"TRAIN",0.6600342210590641,0.045012012412345426
"TRAIN",0.8333550518264626,0.39269481092947395
"TRAIN",0.18305994803322617,0.14459325651208632
"TRAIN",0.712104660995539,0.4173925969247198
"TRAIN",0.04872363637862104,0.6764515317807693
"TRAIN",0.019096395223553553,0.5770919665773806
"TRAIN",0.6865005024823123,0.8189174209371806
"TRAIN",0.6038742430798907,0.37184054437857383
"TRAIN",0.2282446459382111,0.55787446850673
"TRAIN",0.0819985727246913,0.2853197123820833
"TRAIN",0.6142491797332259,0.8299427126279935
"TRAIN",0.8435898064837994,0.47870410289758
"TRAIN",0.8457268212333342,0.6010274790926211
"TRAIN",0.6141464384490349,0.8266882685466268
"TRAIN",0.6715744114721972,0.325755157855941
"TRAIN",0.8641094666821679,0.5737083600122095
"TRAIN",0.10951446826266786,0.28642331116242714
"TRAIN",0.8031112539634542,0.43256976118527635
"TRAIN",0.7248082853575956,0.386652702917238
"TRAIN",0.011536219558693661,0.5791947612813025
"TRAIN",0.6864980915781712,0.32244197535011615
"TRAIN",0.02821391952260921,0.4619893350930124
"TRAIN",0.5741392128847707,0.4426170414479498
"TRAIN",0.8706467015041188,0.8155002444016314
"TRAIN",0.762782377488813,0.35262480570214183
"TRAIN",0.07414322181159244,0.6785635513595113
"TRAIN",0.09800931365076404,0.7050995010669857
"TRAIN",0.6072899912358192,0.3545092068724233
"TRAIN",0.2154664529568141,0.7957201172997295
"TRAIN",0.8756466613780292,0.5444886576726806
"TRAIN",0.6767087032283909,0.36912772403792526
"TRAIN",0.19834567671149134,0.5608855175230782
"TRAIN",0.7611084571247703,0.36578915119077937
"TRAIN",0.8031946509368827,0.4443972503590299
"TRAIN",0.058667670798240534,0.6786446536149511
"TRAIN",0.7979713557432895,0.5326681710862774
"TRAIN",0.17490104238214393,0.8400123482616899
"TRAIN",0.08834931419216246,0.28085743005182906
"TRAIN",0.6620451348042389,0.38208511562122066
"TRAIN",0.2640716440891897,0.567130339368638
"TRAIN",0.7218158854232996,0.3936581690954911
"TRAIN",0.09864197052816076,0.24244676225492057
"TRAIN",0.16717017173068643,0.7320394765329795
"TRAIN",0.27480005479212744,0.531593621638212
"TRAIN",0.7361826924985375,0.33201577112578473
"TRAIN",0.8584093256749018,0.5109104735983877
"TRAIN",0.6309420969832542,0.8665007153833559
"TRAIN",0.855933831289919,0.4902154102689747
"TRAIN",0.30113144873917175,0.52963630056607
"TRAIN",0.7196695893888544,0.7412046459199723
"TRAIN",0.7047434135928852,0.3747329855769189
"TRAIN",0.7161270340260731,0.7459641760745037
"TRAIN",0.12998556401027672,0.6962880947046157
"TRAIN",0.3163593691090847,0.5476895048786193
"TRAIN",0.25338207834230364,0.0869174414656636
"TRAIN",0.24634545918760123,0.5401794051920465
"TRAIN",0.36247387734719266,0.038184766635967926
"TRAIN",0.3025065415600721,0.5724225771570763
"TRAIN",0.5249291770201029,0.4473204395496376
"TRAIN",0.7984937001868841,0.44524904926975706
"TRAIN",0.15336109031976658,0.18208283329257924
"TRAIN",0.3226954231183825,0.058977297755943625
"TRAIN",0.6082883135460848,0.4260845176970975
"TRAIN",0.7450223030779961,0.34254882703826883
"TRAIN",0.7131185719100495,0.7572976247724181
"TRAIN",0.02918858239080757,0.4461593772095002
"TRAIN",0.11820573013619101,0.7423418425527102
"TRAIN",0.8436891054040068,0.39805822230075727
"TRAIN",0.7478434809841099,0.5782158609399632
"TRAIN",0.6256990784197365,0.03661459617483809
"TRAIN",0.015420742560688983,0.557554885135641
"TRAIN",0.7465300506353878,0.09533003520746303
"TRAIN",0.7161718523274083,0.7494744201098307
"TRAIN",0.785634523916972,0.48033234696039306
"TRAIN",0.7738574988213119,0.7594812997796645
"TRAIN",0.8551496402344778,0.6042962870386593
"TRAIN",0.1258074893097615,0.7935125570402151
"TRAIN",0.6418513026853174,0.8732673616948046
"TRAIN",0.697224373808677,0.4182635802633099
"TRAIN",0.20326986849177464,0.5550136892007969
"TRAIN",0.18132508759422217,0.7491390282175809
"TRAIN",0.6329242551560679,0.7968550010202895
"TRAIN",0.25903043704514356,0.5470166765647285
"TRAIN",0.28544919701146,0.5526997183130534
"TRAIN",0.041316203240529925,0.6383558400003133
"TRAIN",0.6818271671318943,0.36897127635433324
"TRAIN",0.7202420420890531,0.8191264024965681
"TRAIN",0.6527621664495944,0.8612241314701301
"TRAIN",0.8424628742944755,0.3837242196261175
"TRAIN",0.864944970367886,0.5198960381348418
"TRAIN",0.3491395157109146,0.028494834055016793
"TRAIN",0.23543949251397067,0.0844973337347924
"TRAIN",0.04530823221246916,0.5075528734161932
"TRAIN",0.08955700170802228,0.6482521164524202
"TRAIN",0.6481254284393809,0.3870708141830398
"TRAIN",0.30003191223785075,0.06342499026047493
"TRAIN",0.10022122658693505,0.7488657624416831
"TRAIN",0.19992431389483672,0.563019330922095
"TRAIN",0.7654107239500662,0.37927346966871583
"TRAIN",0.8632191457499467,0.5254544826698662
"TRAIN",0.5879911013847673,0.4681993432469368
"TRAIN",0.03228355328535348,0.45877146645501765
"TRAIN",0.8044983771020913,0.1623156798070789
"TRAIN",0.08333816221223111,0.33106952392785316
"TRAIN",0.03529641033822989,0.6285473475369112
"TRAIN",0.07553214033363553,0.3121502396396983
"TRAIN",0.01498536702862846,0.410269014691254
"TRAIN",0.2298888250417061,0.5325016970030272
"TRAIN",0.0723372929226399,0.27901562476848707
"TRAIN",0.33614466279633726,0.5299309371558117
"TRAIN",0.7729389705406096,0.6273357912961819
"TRAIN",0.7160970758608032,0.7495263301910899
"TRAIN",0.755346682371679,0.6689981725019001
"TRAIN",0.8051867763841767,0.6403785078230957
"TRAIN",0.31297377598848264,0.5252581355168595
"TRAIN",0.8739116538682674,0.4659726429124119
"TRAIN",0.2320114638023706,0.5595789599839184
"TRAIN",0.12622091780318595,0.7980849805906496
"TRAIN",0.7681445149901035,0.42297115952951464
"TRAIN",0.5421984884685049,0.010031690254633963
"TRAIN",0.1984237400833948,0.5487899954385811
"TRAIN",0.8041310820532905,0.368722082891724
"TRAIN",0.1513578977131831,0.19884066453917482
"TRAIN",0.8350882749195712,0.3885956397814206
"TRAIN",0.2526370441778008,0.525054403761986
"TRAIN",0.04121761873680402,0.5794698920687573
"TRAIN",0.16364293416681974,0.7391876041663702
"TRAIN",0.10870700989309118,0.6996227170437004
"TRAIN",0.881732912513348,0.48581970173326683
"TRAIN",0.1762489560831922,0.5374561861869918
"TRAIN",0.7548422212214561,0.6603411784017267
"TRAIN",0.6180738184856812,0.4256907194810394
"TRAIN",0.320212348427917,0.5731841133444213
"TRAIN",0.7385418219924519,0.7980508906014209
"TRAIN",0.8225112953480959,0.490205621374109
"TRAIN",0.6589983971653027,0.8069819839463708
"TRAIN",0.6556550736604014,0.8093407400826167
"TRAIN",0.8535752377570602,0.4603274407002617
"TRAIN",0.024264211417825865,0.5351626365911862
"TRAIN",0.7814882784323809,0.7604384392488479
"TRAIN",0.8356062162731255,0.39281706952230266
"TRAIN",0.0529395562058414,0.4205525396202206
"TRAIN",0.08247405575543115,0.643016926265995
"TRAIN",0.5440737076786105,0.42510632873141024
"TRAIN",0.22945337871596738,0.5618032363033668
"TRAIN",0.747438262974155,0.7270020998177884
"TRAIN",0.8760525941645998,0.4626937254513577
"TRAIN",0.3097124789361264,0.5364147156625253
"TRAIN",0.033067014528048555,0.4590329977976463
"TRAIN",0.02247538595269477,0.5376068809040984
"TRAIN",0.626345396804499,0.3601554184949106
"TRAIN",0.1293100441432654,0.7692467493194083
"TRAIN",0.8152102622654492,0.720287454686724
"TRAIN",0.15402176055704947,0.17797436565236946
"TRAIN",0.8470016439564391,0.5772024094173558
"TRAIN",0.6673927564856628,0.36673621678306245
"TRAIN",0.670179261610782,0.7719897122781472
"TRAIN",0.837137206628877,0.39211387895684957
"TRAIN",0.8433329545086006,0.6251850205766141
"TRAIN",0.11327793070674208,0.6844049876949465
"TRAIN",0.837776862606191,0.3784805047789637
"TRAIN",0.18298186340151545,0.5145924130743296
"TRAIN",0.15703940956866735,0.8369752660976428
"TRAIN",0.12926700179465034,0.761592787619278
"TRAIN",0.26066868195881715,0.5787881452371975
"TRAIN",0.8510098422882391,0.4391893209110469
"TRAIN",0.7502093332896225,0.09792501975529744
"TRAIN",0.3176644606300727,0.5769682361360305
"TRAIN",0.2774771522310695,0.06781536788933856
"TRAIN",0.8269999042772982,0.47940414369457807
"TRAIN",0.1458085383131434,0.2021825156827482
"TRAIN",0.5831825315738907,0.3990428443376063
"TRAIN",0.21689109808545243,0.5525438347916282
"TRAIN",0.221386154158713,0.5140310106472975
"TRAIN",0.7977084212387472,0.7274609262379642
"TRAIN",0.7156429250358473,0.8032153456244094
"TRAIN",0.6339210322522164,0.8696872440323928
"TRAIN",0.18099246707722688,0.8336250071330917
"TRAIN",0.6638888574401134,0.7536173082003963
"TRAIN",0.17663929086625868,0.8501281356659542
"TRAIN",0.3461776517641466,0.573051575094849
"TRAIN",0.5638681502567469,0.01389215874544586
"TRAIN",0.08005934509007245,0.3319389023439069
"TRAIN",0.19852674172121765,0.5549533399086671
"TRAIN",0.8227213492331849,0.4878024803271348
"TRAIN",0.05915589793421755,0.5994160338617244
"TRAIN",0.8511705336698742,0.3991690656896347
"TRAIN",0.16083240963496576,0.7912694076313321
"TRAIN",0.22329989354180063,0.8069931594452273
"TRAIN",0.2208450147603751,0.5160503881918961
"TRAIN",0.8732838029322108,0.8119162723747714
"TRAIN",0.6484765999610046,0.8798508892600194
"TRAIN",0.3651514503298709,0.5770671501958181
"TRAIN",0.8619192958400876,0.5197851262387674
"TRAIN",0.5563494103056449,0.45632785512419705
"TRAIN",0.6515210639260112,0.42892493844481105
"TRAIN",0.6811066925424347,0.3706269376569692
"TRAIN",0.06003750398618496,0.38837661362272236
"TRAIN",0.7865936721772583,0.3807770383543436
"TRAIN",0.7339336441019414,0.5580313193571944
"TRAIN",0.21186870411946335,0.7717140352817764
"TRAIN",0.06056017540686681,0.6701268868065551
"TRAIN",0.6144469931778331,0.02379774976829241
"TRAIN",0.7044790888256244,0.38289587758142335
"TRAIN",0.19620249766888875,0.5530281376469305
"TRAIN",0.2060362412772252,0.7974088265871826
"TRAIN",0.593383220672587,0.4138472490320739
"TRAIN",0.07784649822635992,0.3444117285564118
"TRAIN",0.5840191264858714,0.4226583731321371
"TRAIN",0.6847237878861385,0.38939668465297095
"TRAIN",0.8462366599832023,0.577169652527772
"TRAIN",0.840127760387002,0.391728568418853
"TRAIN",0.2935388182439248,0.5786674542132713
"TRAIN",0.025828087199276095,0.5271676789505011
"TRAIN",0.6384642385025967,0.3948265459175383
"TRAIN",0.7243504215426224,0.4003386992172107
"TRAIN",0.6514169663993601,0.37791476991219086
"TRAIN",0.24731918752820733,0.5319182667851662
"TRAIN",0.6114132376675648,0.3574599129098905
"TRAIN",0.7639931652135805,0.10848279927301663
"TRAIN",0.7258950575566357,0.3703933007839101
"TRAIN",0.6451223292360768,0.8008355873549079
"TRAIN",0.19964487944037262,0.5627120693485679
"TRAIN",0.8642995316546307,0.5492846132104577
"TRAIN",0.05726592040256967,0.39864372242244006
"TRAIN",0.6668563480230153,0.36780072462802627
"TRAIN",0.14698686260478672,0.7852033747717989
"TRAIN",0.851549850688827,0.3986178049081181
"TRAIN",0.6829773704552615,0.33169104083728446
"TRAIN",0.5661482968157621,0.4224169516190951
"TRAIN",0.7820708038316883,0.5698550810502483
"TRAIN",0.7279392728016174,0.7648705903314588
"TRAIN",0.5865456141201375,0.3799369473941275
"TRAIN",0.6163228123867514,0.38220203433040195
"TRAIN",0.0788080156765168,0.7182407829767524
"TRAIN",0.2107737485296134,0.8340128781464458
"TRAIN",0.35310617358790775,0.043553196487481904
"TRAIN",0.5214051007809628,0.4477007075407388
"TRAIN",0.6975482080268954,0.8261093270584647
"TRAIN",0.7953305943442528,0.4622828766229197
"TRAIN",0.19756812449142197,0.5525989937065244
"TRAIN",0.5993202493905506,0.026401509809253265
"TRAIN",0.7316191670262283,0.3517375012284837
"TRAIN",0.19771881655851165,0.5505645764165756
"TRAIN",0.16547274796757927,0.7974046999398711
"TRAIN",0.5880417973976323,0.3754651364062316
"TRAIN",0.035235770412857415,0.3971417985299331
"TRAIN",0.8193694643072693,0.5453268596755358
"TRAIN",0.18004317316584517,0.15009026813270981
"TRAIN",0.7576077032238081,0.36967600811543105
"TRAIN",0.7131082761604219,0.32680430562133816
"TRAIN",0.7855958702818171,0.4840192150024181
"TRAIN",0.7888118160045976,0.42047515966944354
"TRAIN",0.13663094389869218,0.15353335905653448
"TRAIN",0.3337677278100223,0.03470842186327272
"TRAIN",0.08563724698869102,0.7336656902571692
"TRAIN",0.15184498660513301,0.16597406572721418
"TRAIN",0.5699322104807836,0.4225368827304221
"TRAIN",0.08053435349396676,0.34398226990047776
"TRAIN",0.7585994683987052,0.32561512027365425
"TRAIN",0.5851222730095678,0.3800035135934714
"TRAIN",0.8718909707022058,0.8138469810695383
"TRAIN",0.037043311016984826,0.35970536827252697
"TRAIN",0.6587702307473201,0.36162998330245677
"TRAIN",0.24464295911296247,0.5497251116588487
"TRAIN",0.8406028214681407,0.5554167795256785
"TRAIN",0.7636973321160918,0.1082210513381619
"TRAIN",0.13991303244904968,0.8092277222477013
"TRAIN",0.1373536515768859,0.1524359519383287
"TRAIN",0.3316763800257334,0.5816136837245452
"TRAIN",0.5941170341798838,0.022897504852012363
"TRAIN",0.7570170059039698,0.65014370400881
"TRAIN",0.7352430148259858,0.7988534037507622
"TRAIN",0.7375977976356471,0.35564111290462375
"TRAIN",0.6784764694369592,0.7627574914598436
"TRAIN",0.26675931780666695,0.5588443824769735
"TRAIN",0.1512298801721142,0.1859939639010445
"TRAIN",0.29660494956643835,0.06687436054709672
"TRAIN",0.5843309212471888,0.3962704564360945
"TRAIN",0.612714133586554,0.8195088969310269
"TRAIN",0.7517974044490487,0.3395487590331362
"TRAIN",0.06094308465496384,0.36307529273130457
"TRAIN",0.8403121315537156,0.37489563633703016
"TRAIN",0.7667224378484108,0.6666000817800339
"TRAIN",0.3207197360633366,0.5502320054584857
"TRAIN",0.055108778050153684,0.5806284482506914
"TRAIN",0.6870051394888812,0.32275090214077273
"TRAIN",0.2959475184033261,0.5183136059667226
"TRAIN",0.03650969847130797,0.4433435469169499
"TRAIN",0.049918650140722776,0.5021691075292688
"TRAIN",0.04074331874027881,0.5999156891087695
"TRAIN",0.017294372055992102,0.5565545716356274
"TRAIN",0.6984373804329669,0.9290628660334186
"TRAIN",0.5571997748339184,0.013996972231732685
"TRAIN",0.7748832158287593,0.41141899866868603
"TRAIN",0.7641333644495995,0.42318842999721185
"TRAIN",0.6675245052986796,0.9384993962239995
"TRAIN",0.7464602579603313,0.5764304705628746
"TRAIN",0.6924632415301092,0.41049099323960087
"TRAIN",0.840980536981889,0.37902729080863073
"TRAIN",0.7143900716865581,0.325834883865797
"TRAIN",0.5416124258444068,0.42970090462628086
"TRAIN",0.17330535373303763,0.545435041736184
"TRAIN",0.08019239112445109,0.7261098211861816
"TRAIN",0.8400162443706838,0.4000970270661779
"TRAIN",0.7885716346056368,0.6392046004448253
"TRAIN",0.05550137196619359,0.5170483215777215
"TRAIN",0.07670331638632594,0.6734266152132048
"TRAIN",0.016796146661675226,0.5375812843953217
"TRAIN",0.7487242880855742,0.9063967141122167
"TRAIN",0.7030167242733143,0.4161516048970335
"TRAIN",0.782428133517451,0.4625861884195541
"TRAIN",0.8276148491346444,0.4721262705220185
"TRAIN",0.7151534285554769,0.746919914366042
"TRAIN",0.6636888749062863,0.3984740918835739
"TRAIN",0.36243324918039743,0.566417863972043
"TRAIN",0.09396596258774687,0.7362708698071884
"TRAIN",0.6690119990917609,0.4241965331518319
"TRAIN",0.8246606903392575,0.6233772895350285
"TRAIN",0.8195776964677726,0.37771484457826615
"TRAIN",0.2278950236506166,0.5583222592014141
"TRAIN",0.36472190491193424,0.5748514918399863
"TRAIN",0.8465354487349643,0.5753867159628376
"TRAIN",0.8333924756047602,0.6170601299353289
"TRAIN",0.09092635353481088,0.7338242251025
"TRAIN",0.8797108992458214,0.5173437624694532
"TRAIN",0.6777302297627416,0.7683246956439693
"TRAIN",0.8772456450128743,0.5380233310772661
"TRAIN",0.7912325254793969,0.38675314679011935
"TRAIN",0.711637229651497,0.32679060795568315
"TRAIN",0.7911089205348919,0.6397161905972869
"TRAIN",0.6359253639880318,0.8675050168131788
"TRAIN",0.6871602407007648,0.8166201844052123
"TRAIN",0.8006784458432404,0.4523210919143269
"TRAIN",0.698397024488063,0.3835415532899913
"TRAIN",0.7880283762723864,0.13253911624594955
"TRAIN",0.1426752188504321,0.6970710420584608
"TRAIN",0.6086257514769384,0.3508411906950015
"TRAIN",0.01390716713346657,0.6116007344329336
"TRAIN",0.05828960855504006,0.6735994859890155
"TRAIN",0.14531598284690989,0.8193289293532349
"TRAIN",0.5653826069477742,0.42558971705469784
"TRAIN",0.7895367362576222,0.7531445003752041
"TRAIN",0.13711849080646976,0.7865442027173115
