subset,xpos,ypos,subset2,xpos2,ypos2
"TRAIN",0.8221430402193398,0.2107645579851985,"TRAIN",0.687464101146406,0.33933768435303024
"TRAIN",0.589581292453627,0.5657221258185694,"TRAIN",0.4919665908347365,0.34132953708494773
"TRAIN",0.3375247019880452,0.2785834253375452,"TRAIN",0.49507107407504936,0.39102079342857343
"TRAIN",0.19794138000307265,0.5050494028233729,"TRAIN",0.4871371034229468,0.34603678857199455
"TRAIN",0.5402852159177725,0.9160248280261369,"TRAIN",0.7314393465714284,0.39395971625068427
"TRAIN",0.8630555669383491,0.23160983313430705,"TRAIN",0.46422289403035405,0.025466736232921894
"TRAIN",0.33246487028885785,0.5434581284180392,"TRAIN",0.423765584131523,0.7240384195158455
"TRAIN",0.48485784003333476,0.6831307590415164,"TRAIN",0.5258031971373802,0.27071857948634603
"TRAIN",0.10983401154091826,0.46406419388169545,"TRAIN",0.3870153756991424,0.0330369506597894
"TRAIN",0.3193063626624928,0.23106818566649567,"TRAIN",0.47720214711376924,0.6055389510576878
"TRAIN",0.5706560594582083,0.5305036460944436,"TRAIN",0.7166043064447815,0.1689443854031743
"TRAIN",0.021312271421276563,0.5056487155557782,"TRAIN",0.42790297514142117,0.768660964001086
"TRAIN",0.6751680931846795,0.9914068693557678,"TRAIN",0.6401869170550696,0.8640864867936453
"TRAIN",0.2084933764938936,0.829050726668547,"TRAIN",0.5840571191523846,0.12688713517893618
"TRAIN",0.39440416626616526,0.8583823008934444,"TRAIN",0.8445583059175245,0.4615281819949106
"TRAIN",0.8504357299416263,0.2477656958262342,"TRAIN",0.5496678499356468,0.1987243949967939
"TRAIN",0.9661531917993635,0.473175788694585,"TRAIN",0.6669253672013357,0.22545570558818107
"TRAIN",0.4244632059479,0.8666330051474599,"TRAIN",0.7445828328276599,0.13724779483372562
"TRAIN",0.20916244442167292,0.5539178236263814,"TRAIN",0.5964140926004241,0.11594832332948057
"TRAIN",0.5042057592844003,0.7027141354991698,"TRAIN",0.7115588509789066,0.6295913105599676
"TRAIN",0.9718055955523723,0.6099198450258213,"TRAIN",0.8148509044206822,0.4827916028237963
"TRAIN",0.9240504706767196,0.6154166991498256,"TRAIN",0.9005310763446607,0.40745838785080957
"TRAIN",0.2623638418988262,0.44396624339352053,"TRAIN",0.16583996469514622,0.18460238978071458
"TRAIN",0.43880259574129327,0.40222928316346257,"TRAIN",0.5229648096622422,0.6303905434053129
"TRAIN",0.8473362543364003,0.6592417316150363,"TRAIN",0.579643222661568,0.013034835313008863
"TRAIN",0.3027676014076883,0.7534097176861094,"TRAIN",0.7628551537118333,0.23868206995665103
"TRAIN",0.4664940994853505,0.5819464649162218,"TRAIN",0.3998861788422582,0.6398304475727868
"TRAIN",0.8221253877685889,0.5288266266463657,"TRAIN",0.4202114605095131,0.7660963519079467
"TRAIN",0.9499001404219186,0.41892699400215705,"TRAIN",0.4147376781892073,0.7160766971722982
"TRAIN",0.808585755025818,0.4942899519038315,"TRAIN",0.5427969358739232,0.20982219182603568
"TRAIN",0.38887882146620467,0.541826078697019,"TRAIN",0.5282843659725531,0.8418310395312867
"TRAIN",0.7092681666304582,0.9942977946434328,"TRAIN",0.7740809702674161,0.2525506215168691
"TRAIN",0.909154153422704,0.7716689931146803,"TRAIN",0.43421836341919445,0.6971654801082801
"TRAIN",0.4572100279964751,0.4755022655957328,"TRAIN",0.43775844127936636,0.7520895507922957
"TRAIN",0.08508709685914395,0.6354700237685647,"TRAIN",0.8960398150175819,0.41731050037225637
"TRAIN",0.581989155926531,0.5236062936561016,"TRAIN",0.4990608071218985,0.7973200394859514
"TRAIN",0.3456015268670481,0.692594102141997,"TRAIN",0.475267301350121,0.40825988028991594
"TRAIN",0.4724879791323029,0.406437763310456,"TRAIN",0.4606061406210038,0.43348574930749534
"TRAIN",0.6819415814653336,0.6995193709753305,"TRAIN",0.509914169716182,0.3475608533490442
"TRAIN",0.5893429665396379,0.9267683057042577,"TRAIN",0.6499441512281996,0.7867873809984156
"TRAIN",0.9182957369175233,0.4268395544576374,"TRAIN",0.7130901017007908,0.40812645943779335
"TRAIN",0.4930701222379406,0.7288573817762407,"TRAIN",0.5780631206517798,0.1924076223968989
"TRAIN",0.3172907240540305,0.7278217706763522,"TRAIN",0.6152556066637871,0.07474250703127094
"TRAIN",0.9917598119758406,0.6606180384954383,"TRAIN",0.8033906107645672,0.2546553262615743
"TRAIN",0.24463514203185976,0.6268539512961371,"TRAIN",0.5902627467861369,0.5698011820414465
"TRAIN",0.3498802963364156,0.6838343210838392,"TRAIN",0.42686868241020187,0.7307547754482318
"TRAIN",0.4971909780921174,0.6343937563648789,"TRAIN",0.3822056996944121,0.595477243615021
"TRAIN",0.29888329188900015,0.7395250413353869,"TRAIN",0.8087015632016223,0.47128941034127547
"TRAIN",0.8332772403263256,0.6686143728242515,"TRAIN",0.551665771110955,0.0063436377690108126
"TRAIN",0.9447404740976327,0.5946320058283886,"TRAIN",0.48468732454228514,0.8136033916238956
"TRAIN",0.7674013666452268,0.24060295282102462,"TRAIN",0.43299130183407875,0.7885928733314173
"TRAIN",0.9457648139335633,0.31562645922222216,"TRAIN",0.6371949209307214,0.45604966806488634
"TRAIN",0.44574460972185126,0.3648692876710445,"TRAIN",0.4327820087890116,0.6791173808373805
"TRAIN",0.13146453615251774,0.4969538406345037,"TRAIN",0.6750244761892816,0.8249525791830925
"TRAIN",0.42121368645658885,0.8752982349875691,"TRAIN",0.9355588432109563,0.6088443481282735
"TRAIN",0.5365906366817146,0.9777169417730801,"TRAIN",0.5041930319597934,0.4347365722652717
"TRAIN",0.06297977976475222,0.4965303908450136,"TRAIN",0.7365287030103684,0.16606534437054293
"TRAIN",0.3144846010200969,0.11614537410358233,"TRAIN",0.40269015968064314,0.7180449071603814
"TRAIN",0.3315010685147277,0.5744533085373467,"TRAIN",0.6992491620206709,0.8479741272450305
"TRAIN",0.16448665586163796,0.5003785061079917,"TRAIN",0.518050316270736,0.6329031293914518
"TRAIN",0.5132460514159445,0.6806676782066434,"TRAIN",0.5419397643585467,0.38494775621287847
"TRAIN",0.7080836310048226,0.2899289483270311,"TRAIN",0.8042289762443741,0.4895140572152501
"TRAIN",0.527322764052305,0.8316099226032239,"TRAIN",0.6837260017435695,0.5888152737282261
"TRAIN",0.6648498001458236,0.31855076114305514,"TRAIN",0.5065455501953892,0.34284817415116664
"TRAIN",0.3877872731253595,0.34997119012289496,"TRAIN",0.39647546166468817,0.7096833971626904
"TRAIN",0.7758165142823729,0.23631335705655293,"TRAIN",0.5853036062730398,0.4920045729855289
"TRAIN",0.3555123929641659,0.3322653125585421,"TRAIN",0.6850155928174505,0.1651884938350005
"TRAIN",0.6722257237207316,0.2591913418396931,"TRAIN",0.3770436950897754,0.6418731617698239
"TRAIN",0.6633032493117371,0.2643642617364129,"TRAIN",0.8343259490096716,0.45380640623277013
"TRAIN",0.24007368172702975,0.4270634867197273,"TRAIN",0.5424497258105568,0.8504538681712273
"TRAIN",0.678834410856758,0.24247843862606133,"TRAIN",0.7225917452639227,0.6228868601993275
"TRAIN",0.8226634505618402,0.9021379682179229,"TRAIN",0.41888957505453583,0.7736696021735794
"TRAIN",0.27377031276698105,0.22818214887340443,"TRAIN",0.4969375612612165,0.3833986857428635
"TRAIN",0.48229733602086666,0.6543752987931706,"TRAIN",0.48249771472973996,0.7756523207815179
"TRAIN",0.27511887063360996,0.2255600040242769,"TRAIN",0.48991947858847174,0.7900271553719691
"TRAIN",0.5634496902903446,0.8927325727379505,"TRAIN",0.47264937891224884,0.38194460579685474
"TRAIN",0.3688182935243205,0.31562653942283614,"TRAIN",0.910540479507715,0.3063893138954412
"TRAIN",0.3280136966740339,0.7533975400195355,"TRAIN",0.48870629848365466,0.44243784990525503
"TRAIN",0.21860584867181937,0.8574504776653062,"TRAIN",0.7241187418981606,0.1643212207036075
"TRAIN",0.48112351946880394,0.4279688981830684,"TRAIN",0.6446085412594318,0.7981591392013775
"TRAIN",0.38175130093375725,0.8406888144783031,"TRAIN",0.5355931272708044,0.6387437376803335
"TRAIN",0.7605531257046405,0.25581624218625537,"TRAIN",0.4351665787972347,0.6853864890886296
"TRAIN",0.3500015005865424,0.5561764656579197,"TRAIN",0.4468909263126429,0.7374970205046985
"TRAIN",0.07050171989518378,0.49383226048983797,"TRAIN",0.5185576767089407,0.30034046493084826
"TRAIN",0.49521374117823164,0.727564795956434,"TRAIN",0.49065562755023895,0.42117435835220474
"TRAIN",0.7980980115676012,0.4764440308910789,"TRAIN",0.6825789790563146,0.1642265743669914
"TRAIN",0.5825864684292482,0.9542202776542148,"TRAIN",0.7094125905030813,0.4067724068647989
"TRAIN",0.5245972269205358,0.8778239875463205,"TRAIN",0.3514474474428442,0.04594911798329632
"TRAIN",0.6166841405332733,0.6451160415915421,"TRAIN",0.5218838443123188,0.29937845280191183
"TRAIN",0.2600812568660088,0.10604803317175454,"TRAIN",0.4938316611182486,0.3461699416385139
"TRAIN",0.01737582391292808,0.5804308875507014,"TRAIN",0.582334819979549,0.014785669968899073
"TRAIN",0.6531639292893536,0.287132068150866,"TRAIN",0.6857919026661653,0.5837646918301895
"TRAIN",0.330699948064052,0.6886995617206717,"TRAIN",0.557316726005131,0.8507602514647388
"TRAIN",0.6547391539730787,0.7003226898644141,"TRAIN",0.5137582591092972,0.613620452177997
"TRAIN",0.23532789478191674,0.1409092693020772,"TRAIN",0.4014020782165799,0.6870690362570413
"TRAIN",0.6595760062711118,0.6526395404074503,"TRAIN",0.7380524760109152,0.15598697241813947
"TRAIN",0.5164291566209038,0.5025030483937261,"TRAIN",0.5504927561491768,0.7575536136029279
"TRAIN",0.6185180867638578,0.8352834934556878,"TRAIN",0.7493868257033063,0.5392918119222994
"TRAIN",0.4444947166625389,0.4411124077801362,"TRAIN",0.7738889487855094,0.5346482143089056
"TRAIN",0.7977103865098636,0.52596953376424,"TRAIN",0.5350947866338942,0.6293885742058821
"TRAIN",0.3269809329246638,0.7575146563958954,"TRAIN",0.4725420274530319,0.8152661282579038
"TRAIN",0.8336336778965641,0.8491211871487272,"TRAIN",0.8975954855666208,0.40667977912258907
"TRAIN",0.47329029282881085,0.4540369961358362,"TRAIN",0.9446463784774954,0.3817762603733022
"TRAIN",0.6549007487325615,0.3021046193377436,"TRAIN",0.8282002809027416,0.45064123907958964
"TRAIN",0.6240803194314095,0.7196340341478298,"TRAIN",0.41247814335067984,0.7375203379428492
"TRAIN",0.6059955491406417,0.8187393686440438,"TRAIN",0.4009450277803081,0.6713478023673196
"TRAIN",0.8772954510839519,0.5233094859512452,"TRAIN",0.49520063288379157,0.31038737025828866
"TRAIN",0.3598713267247713,0.2732130252648156,"TRAIN",0.6983595146522807,0.7936948756213951
"TRAIN",0.413381265624479,0.43059660086317775,"TRAIN",0.8556511504418596,0.2472535417589688
"TRAIN",0.20477808463171043,0.780735852735754,"TRAIN",0.3947471078590924,0.6325060958552036
"TRAIN",0.4514607777649239,0.5934441163499735,"TRAIN",0.4999720108861621,0.8275054077183641
"TRAIN",0.3301590047985735,0.7865031469554702,"TRAIN",0.635238092851722,0.30812348443324067
"TRAIN",0.7936371432192182,0.21364393398525222,"TRAIN",0.7384413703848158,0.7784197062318301
"TRAIN",0.04513211071260542,0.5361316083561605,"TRAIN",0.6116464320863039,0.036204161049127104
"TRAIN",0.26828006748078326,0.4457901301469316,"TRAIN",0.3967300146641107,0.6516626365357098
"TRAIN",0.33601127421321186,0.7941104696342868,"TRAIN",0.5574875546059017,0.34871239152093436
"TRAIN",0.5695677023824326,0.4897288012121799,"TRAIN",0.6722866147712645,0.23102299261609188
"TRAIN",0.6918326080918767,0.2790301078270881,"TRAIN",0.6255804697142169,0.8560402432008126
"TRAIN",0.36060961795515506,0.29825421132918883,"TRAIN",0.6196555030307667,0.8446368381680136
"TRAIN",0.30320155815009964,0.7735349496328816,"TRAIN",0.5392572529912761,0.40083644780781874
"TRAIN",0.5877282813593872,0.5825720087196088,"TRAIN",0.549904127332082,0.0094672131635547
"TRAIN",0.585799216448816,0.5574457814920868,"TRAIN",0.5068378573994228,0.007902351530254315
"TRAIN",0.8186902424987825,0.693564337010272,"TRAIN",0.7467801047735513,0.5719030028742165
"TRAIN",0.920989475016293,0.2759386594051315,"TRAIN",0.4356915796187282,0.03285969333371136
"TRAIN",0.2703663480876588,0.4480513326251287,"TRAIN",0.7313686230530236,0.36305668171633765
"TRAIN",0.29275203442842396,0.5738332697276652,"TRAIN",0.9261580129993052,0.3416391356548334
"TRAIN",0.6276094322915271,0.5132215179395071,"TRAIN",0.5100050521670374,0.793178243790084
"TRAIN",0.3183210097706646,0.4169306160548636,"TRAIN",0.5070403346734758,0.8491297437461696
"TRAIN",0.3790067952911398,0.35975753765461393,"TRAIN",0.5523705294530841,0.1945510857002432
"TRAIN",0.5508218168567394,0.8484705313875455,"TRAIN",0.7472657998276111,0.5123229258179676
"TRAIN",0.2557999953333648,0.4310688182138416,"TRAIN",0.7258836128247772,0.4000146987134396
"TRAIN",0.8004172065708914,0.9479854336696649,"TRAIN",0.48051614628452677,0.8277706541022434
"TRAIN",0.6803246182441781,0.25957247905250674,"TRAIN",0.5152278907834037,0.6144484837929401
"TRAIN",0.29423392229376466,0.11201794386171904,"TRAIN",0.8338518195464606,0.4510005544332403
"TRAIN",0.31188559057512966,0.15909701245968327,"TRAIN",0.5295171184524415,0.259857708243815
"TRAIN",0.3375480155547443,0.5426725877665852,"TRAIN",0.5707168304459602,0.1966430154755215
"TRAIN",0.1932589374693766,0.5243379417752478,"TRAIN",0.7604266884468508,0.24954481893900704
"TRAIN",0.39067241008434284,0.5421257060774921,"TRAIN",0.8408512366728279,0.46497638673990926
"TRAIN",0.723744507974516,0.22942389893554543,"TRAIN",0.8485610600178932,0.2122467084359278
"TRAIN",0.589768709337086,0.5188429607395965,"TRAIN",0.6368225404020157,0.8843402274849279
"TRAIN",0.40068105875749366,0.9743405860622941,"TRAIN",0.6411166958741544,0.8769540902738472
"TRAIN",0.5312091717602545,0.8996179592176528,"TRAIN",0.5663766273028427,0.18464941894949793
"TRAIN",0.8586012647415754,0.5117984110720774,"TRAIN",0.7337486383606593,0.3886512594379795
"TRAIN",0.8072983852394809,0.49352424160639574,"TRAIN",0.6517827557233242,0.24369253276361286
"TRAIN",0.15708801052413013,0.32834419278463023,"TRAIN",0.3040949383367295,0.08024540805845565
"TRAIN",0.20235131348288704,0.8429685448151254,"TRAIN",0.24845087783710346,0.1304017770307062
"TRAIN",0.1602029919138126,0.3509679079208809,"TRAIN",0.504618730243338,0.4045191636953781
"TRAIN",0.850056286616574,0.5156964959085354,"TRAIN",0.895599727068922,0.5765459688299818
"TRAIN",0.5637235864395833,0.8888160930725131,"TRAIN",0.9455735425333229,0.3453913793131701
"TRAIN",0.8246500506536518,0.6969960206525813,"TRAIN",0.4726129802963494,0.3965319434138366
"TRAIN",0.35985155355092846,0.2903721144699031,"TRAIN",0.645858273442796,0.8507870340808952
"TRAIN",0.5642518070445347,0.8912339163515912,"TRAIN",0.6448370835266832,0.8542014352993004
"TRAIN",0.6271709472084535,0.8550843687229215,"TRAIN",0.8372154875809203,0.2230652930041243
"TRAIN",0.6579252961884751,0.8050814745213848,"TRAIN",0.643910363866148,0.854372871758662
"TRAIN",0.05855923274698921,0.4988724308062776,"TRAIN",0.46962781717573016,0.3652880287982282
"TRAIN",0.037757971324575645,0.5078974400737929,"TRAIN",0.6568040045574538,0.21919859956488474
"TRAIN",0.651261599183852,0.8035611746821109,"TRAIN",0.32624555921480114,0.0656964455283679
"TRAIN",0.33562774178247795,0.3266921086792149,"TRAIN",0.3984117589579453,0.6813016735508703
"TRAIN",0.8970673360452553,0.6383613498490027,"TRAIN",0.5246968601525307,0.42903953042734844
"TRAIN",0.8530503358811536,0.2563533216315669,"TRAIN",0.8173030817627056,0.5088888490672259
"TRAIN",0.3117220795446897,0.13060770630562613,"TRAIN",0.8048900247471011,0.513077865522774
"TRAIN",0.23983489610415493,0.6065992862802947,"TRAIN",0.36663174756697864,0.6161501528548438
"TRAIN",0.28881567060536184,0.7483118541376601,"TRAIN",0.4092891616809816,0.7310278674732426
"TRAIN",0.8975170066310894,0.6237345530171381,"TRAIN",0.443355392390002,0.41662038389372
"TRAIN",0.14108734379511217,0.4874764972501624,"TRAIN",0.6250431617176624,0.867460342850761
"TRAIN",0.2604817620136393,0.14027396571274575,"TRAIN",0.7684411417814031,0.49348471436414626
"TRAIN",0.24215309658022127,0.13107692137895427,"TRAIN",0.5098427248489588,0.41258221700723396
"TRAIN",0.23022957719290077,0.6696887465893946,"TRAIN",0.4961509357192399,0.3140746884911786
"TRAIN",0.8336573321990821,0.8492877380050036,"TRAIN",0.5483070634744939,0.0074601480564922
"TRAIN",0.9928945405250897,0.6084818549575014,"TRAIN",0.4720153992996609,0.38806587501189505
"TRAIN",0.46682214660683713,0.38616090681711723,"TRAIN",0.5492153544447607,0.2671029251637502
"TRAIN",0.5681177172762119,0.8193232034729774,"TRAIN",0.8694301853994002,0.571892826904135
"TRAIN",0.654368577753922,0.3050685297286667,"TRAIN",0.4324825026046685,0.77487768759486
"TRAIN",0.09400374474670303,0.7202504316102705,"TRAIN",0.5121734591115121,0.6173855760959852
"TRAIN",0.8106192078542583,0.5108626150961346,"TRAIN",0.477630072781101,0.37786256625131753
"TRAIN",0.6286791718770428,0.6163334262425655,"TRAIN",0.8948632650733281,0.4233961121332296
"TRAIN",0.8731552008145584,0.22161196059605726,"TRAIN",0.5124036415306118,0.34862898630560735
"TRAIN",0.7967250205977553,0.9522374480824998,"TRAIN",0.391681871637096,0.6195043161650279
"TRAIN",0.9537787479848922,0.35731392856798255,"TRAIN",0.31343996683460396,0.07349706702560199
"TRAIN",0.5869165583498097,0.5701163797217851,"TRAIN",0.39223638042459574,0.5775740757038207
"TRAIN",0.8180247456903412,0.5216822883701848,"TRAIN",0.8844899587373641,0.5915058549687824
"TRAIN",0.33406588480473043,0.696838934937628,"TRAIN",0.901128506014434,0.4053054075168282
"TRAIN",0.62856734546771,0.7860840656508774,"TRAIN",0.5915447193433411,0.5865427233898765
"TRAIN",0.2749211815186845,0.1415177912661265,"TRAIN",0.5023342143764042,0.3088025884621506
"TRAIN",0.34009384612707977,0.5650484748337872,"TRAIN",0.4169531050400271,0.7713356963983158
"TRAIN",0.6227676654600276,0.7096759759011182,"TRAIN",0.6179790741074419,0.7622540678437096
"TRAIN",0.9287586293694142,0.7541692688040248,"TRAIN",0.41180294293952185,0.7024959947851428
